DX,MES
107.6,4050.5
107.575,4051.5
107.59,4052.0
107.595,4054.5
107.605,4053.0
107.595,4054.0
107.59,4054.0
107.58,4053.25
107.575,4054.0
107.585,4053.5
107.58,4051.0
107.57,4052.25
107.54,4052.25
107.55,4050.75
107.555,4050.25
107.55,4049.75
107.545,4051.25
107.53,4051.25
107.525,4050.5
107.515,4051.0
107.515,4051.5
107.535,4051.25
107.54,4051.0
107.535,4052.25
107.53,4053.25
107.52,4051.5
107.54,4050.75
107.53,4052.5
107.54,4052.75
107.545,4054.0
107.555,4054.25
107.56,4054.25
107.58,4054.0
107.58,4054.25
107.575,4055.25
107.585,4055.0
107.575,4054.75
107.585,4056.0
107.605,4056.75
107.605,4056.25
107.62,4056.0
107.615,4057.5
107.61,4057.75
107.6,4057.25
107.59,4057.0
107.575,4058.75
107.565,4058.75
107.56,4059.25
107.56,4059.25
107.56,4060.0
107.56,4059.75
107.55,4060.0
107.585,4061.25
107.595,4060.5
107.605,4060.0
107.615,4060.25
107.62,4060.0
107.61,4060.5
107.635,4059.25
107.645,4059.5
107.64,4059.0
107.635,4059.5
107.65,4058.0
107.645,4058.0
107.65,4058.75
107.63,4058.0
107.615,4056.75
107.615,4055.5
107.585,4055.5
107.605,4055.5
107.625,4056.0
107.63,4056.75
107.62,4057.25
107.62,4057.25
107.615,4056.75
107.615,4056.75
107.605,4055.75
107.605,4055.0
107.615,4055.75
107.625,4056.25
107.625,4056.5
107.605,4056.5
107.61,4057.25
107.6,4056.0
107.61,4055.25
107.615,4056.0
107.605,4056.0
107.64,4055.5
107.63,4054.25
107.625,4054.5
107.59,4053.75
107.57,4053.5
107.585,4054.25
107.585,4055.0
107.585,4054.75
107.6,4054.5
107.6,4053.75
107.6,4052.75
107.585,4052.0
107.58,4052.25
107.575,4051.5
107.585,4053.25
107.555,4053.25
107.51,4053.0
107.53,4054.0
107.51,4053.75
107.5,4052.75
107.485,4053.25
107.47,4053.5
107.47,4053.75
107.475,4053.75
107.495,4053.25
107.495,4053.25
107.48,4053.75
107.505,4053.75
107.5,4053.5
107.49,4053.75
107.49,4053.75
107.475,4053.25
107.495,4052.75
107.52,4052.75
107.525,4051.0
107.545,4051.0
107.55,4052.25
107.52,4052.25
107.555,4052.25
107.57,4051.5
107.57,4052.75
107.56,4051.0
107.54,4050.5
107.555,4051.0
107.585,4050.0
107.565,4050.0
107.52,4050.25
107.505,4049.5
107.515,4049.0
107.51,4049.25
107.515,4049.5
107.495,4050.0
107.48,4050.75
107.5,4050.75
107.5,4051.0
107.515,4050.5
107.505,4051.5
107.36,4052.5
107.365,4052.25
107.385,4052.0
107.395,4051.75
107.35,4053.25
107.375,4053.25
107.43,4053.0
107.43,4053.5
107.445,4054.5
107.4,4054.5
107.445,4055.25
107.44,4053.5
107.445,4052.75
107.45,4055.75
107.43,4055.0
107.47,4055.75
107.48,4056.5
107.49,4055.75
107.485,4056.75
107.48,4057.25
107.465,4057.25
107.47,4057.75
107.45,4059.25
107.435,4059.5
107.425,4060.25
107.42,4061.0
107.415,4062.0
107.41,4061.0
107.415,4059.5
107.4,4060.5
107.41,4060.25
107.435,4061.25
107.455,4058.75
107.435,4058.0
107.465,4057.75
107.445,4056.75
107.45,4054.75
107.425,4057.0
107.43,4056.5
107.44,4055.75
107.45,4054.5
107.445,4052.75
107.43,4053.25
107.45,4053.5
107.45,4052.5
107.46,4053.0
107.46,4052.75
107.45,4052.75
107.43,4052.5
107.405,4051.75
107.435,4052.75
107.42,4053.5
107.445,4051.0
107.45,4052.25
107.445,4052.0
107.45,4052.25
107.46,4052.5
107.445,4053.75
107.445,4054.75
107.455,4053.75
107.43,4052.75
107.435,4053.0
107.415,4054.0
107.405,4053.75
107.38,4052.5
107.33,4052.5
107.335,4049.5
107.33,4046.5
107.36,4047.75
107.32,4046.25
107.33,4045.0
107.225,4046.25
107.23,4049.5
107.27,4050.5
107.27,4053.0
107.26,4052.25
107.29,4055.5
107.295,4053.5
107.29,4053.25
107.305,4056.0
107.32,4055.0
107.34,4053.25
107.34,4054.0
107.35,4051.75
107.365,4051.25
107.37,4052.75
107.335,4049.25
107.34,4049.0
107.35,4051.25
107.345,4054.75
107.365,4054.75
107.355,4052.75
107.35,4053.25
107.375,4054.25
107.365,4054.0
107.345,4053.25
107.365,4053.25
107.335,4050.75
107.335,4053.25
107.345,4056.5
107.34,4058.5
107.36,4062.0
107.345,4063.25
107.36,4067.25
107.345,4068.75
107.355,4068.75
107.34,4069.25
107.35,4068.5
107.35,4068.75
107.325,4070.5
107.315,4071.25
107.31,4071.25
107.31,4068.0
107.32,4068.5
107.3,4067.0
107.32,4066.5
107.285,4067.75
107.265,4071.0
107.255,4071.0
107.26,4068.25
107.285,4067.0
107.305,4067.75
107.305,4069.75
107.28,4066.0
107.275,4068.5
107.285,4066.25
107.28,4065.25
107.28,4065.0
107.27,4067.75
107.27,4068.5
107.27,4071.5
107.285,4071.0
107.29,4070.25
107.29,4070.5
107.31,4072.75
107.305,4073.25
107.315,4073.5
107.3,4071.0
107.3,4074.5
107.31,4074.75
107.31,4074.75
107.31,4074.5
107.32,4075.75
107.31,4078.25
107.32,4079.25
107.325,4080.0
107.285,4079.0
107.27,4079.75
107.27,4078.75
107.255,4076.25
107.275,4078.25
107.275,4079.5
107.255,4081.0
107.245,4080.75
107.25,4079.0
107.22,4078.75
107.22,4078.75
107.225,4076.75
107.23,4076.5
107.23,4077.25
107.225,4077.75
107.24,4079.25
107.25,4081.25
107.315,4077.5
107.275,4076.25
107.265,4074.0
107.245,4076.0
107.23,4076.75
107.185,4074.5
107.205,4077.5
107.215,4074.75
107.22,4073.0
107.215,4072.5
107.21,4073.25
107.205,4073.0
107.19,4072.5
107.22,4074.5
107.2,4077.25
107.19,4076.75
107.225,4073.5
107.26,4071.0
107.29,4070.75
107.3,4069.25
107.275,4070.5
107.26,4071.75
107.265,4070.0
107.245,4071.75
107.28,4073.5
107.295,4074.0
107.295,4075.0
107.26,4073.75
107.27,4075.0
107.275,4074.0
107.285,4071.5
107.28,4074.25
107.31,4073.5
107.32,4073.25
107.335,4076.0
107.325,4074.25
107.34,4076.75
107.34,4078.25
107.37,4079.0
107.38,4079.5
107.38,4076.5
107.325,4078.25
107.32,4076.75
107.32,4077.25
107.315,4077.25
107.325,4077.5
107.34,4077.5
107.36,4077.5
107.375,4075.25
107.345,4074.0
107.35,4073.0
107.355,4073.0
107.34,4072.25
107.355,4073.25
107.35,4073.5
107.345,4075.25
107.36,4076.0
107.35,4075.75
107.355,4076.25
107.335,4072.25
107.355,4071.0
107.365,4071.5
107.365,4067.0
107.36,4067.25
107.365,4066.5
107.405,4067.0
107.415,4066.5
107.39,4069.25
107.415,4070.75
107.405,4070.5
107.385,4070.75
107.385,4072.5
107.365,4072.25
107.375,4071.75
107.385,4068.75
107.385,4067.75
107.375,4067.5
107.35,4070.25
107.375,4070.5
107.385,4069.75
107.385,4069.0
107.37,4067.5
107.355,4066.0
107.36,4064.75
107.37,4064.5
107.38,4066.75
107.4,4067.5
107.385,4068.5
107.39,4067.5
107.4,4066.0
107.41,4068.0
107.405,4068.25
107.41,4070.5
107.39,4070.75
107.385,4071.5
107.385,4072.75
107.38,4074.0
107.385,4072.75
107.37,4072.0
107.375,4073.75
107.37,4074.75
107.345,4074.0
107.32,4074.75
107.315,4072.5
107.32,4071.75
107.29,4072.75
107.295,4073.75
107.3,4075.75
107.3,4076.5
107.3,4077.5
107.295,4078.75
107.31,4077.75
107.295,4078.25
107.295,4078.0
107.29,4078.0
107.28,4077.75
107.295,4078.75
107.295,4078.25
107.295,4079.5
107.29,4076.75
107.305,4075.5
107.265,4075.75
107.25,4076.5
107.27,4078.0
107.27,4078.0
107.27,4078.5
107.3,4078.25
107.285,4080.5
107.29,4080.75
107.3,4081.0
107.31,4081.25
107.3,4083.25
107.305,4083.25
107.29,4083.25
107.3,4084.25
107.325,4085.75
107.295,4085.0
107.305,4084.25
107.33,4083.75
107.31,4082.75
107.305,4084.75
107.33,4084.25
107.345,4084.5
107.35,4083.25
107.36,4083.75
107.335,4084.5
107.325,4084.25
107.33,4083.25
107.36,4082.5
107.35,4084.25
107.34,4085.25
107.335,4085.5
107.32,4086.0
107.315,4085.25
107.315,4086.0
107.28,4086.5
107.265,4086.5
107.285,4087.75
107.295,4087.5
107.34,4085.5
107.375,4085.0
107.385,4085.0
107.375,4084.0
107.385,4082.5
107.39,4081.5
107.375,4082.25
107.385,4084.0
107.405,4084.25
107.4,4085.0
107.455,4083.75
107.44,4082.75
107.41,4082.75
107.4,4083.75
107.4,4084.5
107.44,4085.0
107.415,4083.75
107.405,4083.5
107.41,4085.0
107.425,4085.25
107.425,4084.0
107.45,4081.25
107.435,4080.25
107.43,4080.75
107.45,4081.5
107.445,4081.0
107.46,4082.75
107.45,4082.75
107.45,4083.75
107.44,4082.5
107.41,4082.0
107.405,4082.5
107.41,4083.5
107.39,4084.0
107.375,4086.5
107.385,4086.5
107.395,4087.0
107.42,4087.0
107.445,4087.0
107.425,4086.75
107.41,4087.0
107.36,4087.5
107.34,4088.25
107.37,4088.5
107.38,4088.25
107.395,4087.25
107.395,4086.5
107.445,4087.75
107.43,4088.5
107.42,4088.75
107.415,4088.25
107.38,4088.5
107.38,4085.0
107.37,4086.25
107.39,4085.25
107.38,4084.0
107.385,4085.0
107.39,4085.75
107.37,4088.5
107.37,4087.0
107.375,4087.5
107.335,4087.75
107.35,4087.5
107.355,4087.5
107.36,4085.75
107.38,4086.25
107.37,4085.5
107.33,4084.0
107.35,4085.75
107.325,4084.0
107.32,4083.5
107.32,4082.5
107.305,4084.5
107.34,4082.5
107.31,4083.75
107.325,4085.0
107.34,4084.75
107.35,4087.0
107.33,4087.0
107.33,4087.25
107.315,4087.25
107.285,4088.5
107.265,4089.25
107.28,4090.25
107.285,4090.5
107.28,4090.0
107.29,4090.75
107.275,4089.75
107.29,4089.0
107.25,4089.0
107.27,4090.5
107.23,4091.25
107.24,4092.0
107.235,4092.0
107.235,4092.75
107.235,4091.75
107.225,4091.5
107.245,4091.25
107.25,4092.25
107.25,4092.75
107.235,4090.25
107.275,4092.25
107.28,4091.0
107.285,4090.75
107.275,4090.5
107.27,4091.0
107.3,4090.0
107.305,4091.75
107.285,4090.75
107.285,4091.0
107.275,4091.75
107.27,4091.5
107.275,4090.25
107.275,4091.25
107.315,4092.0
107.27,4090.75
107.22,4090.75
107.25,4089.5
107.24,4089.5
107.255,4089.5
107.215,4091.0
107.21,4093.0
107.215,4092.5
107.21,4094.0
107.23,4094.25
107.24,4094.25
107.245,4093.25
107.24,4091.75
107.26,4091.75
107.28,4091.25
107.275,4088.5
107.27,4086.25
107.28,4086.75
107.275,4090.25
107.255,4090.25
107.275,4089.25
107.27,4087.75
107.28,4087.25
107.28,4086.5
107.32,4085.5
107.32,4083.5
107.34,4082.75
107.355,4083.0
107.315,4082.5
107.305,4082.75
107.325,4082.75
107.315,4081.0
107.305,4081.25
107.325,4081.75
107.32,4082.25
107.32,4082.5
107.295,4082.75
107.31,4083.25
107.305,4082.25
107.295,4082.5
107.32,4082.5
107.325,4082.25
107.325,4083.0
107.365,4082.75
107.355,4082.75
107.345,4083.5
107.345,4083.75
107.365,4083.5
107.38,4083.5
107.375,4083.0
107.375,4083.5
107.365,4083.25
107.35,4083.0
107.38,4083.5
107.37,4083.25
107.395,4083.25
107.37,4083.25
107.365,4083.5
107.375,4083.25
107.36,4083.5
107.335,4083.25
107.34,4083.0
107.345,4082.75
107.35,4083.25
107.34,4083.0
107.335,4083.0
107.33,4083.25
107.31,4083.0
107.315,4083.0
107.305,4082.5
107.295,4083.0
107.3,4082.75
107.295,4082.25
107.315,4083.0
107.3,4083.5
107.3,4083.75
107.31,4084.0
107.32,4084.0
107.33,4084.0
107.335,4084.0
107.315,4084.0
107.3,4084.0
107.3,4084.0
107.295,4083.75
107.285,4084.25
107.29,4084.25
107.29,4084.25
107.305,4098.5
107.32,4097.25
107.32,4100.5
107.33,4103.0
107.345,4103.5
107.34,4102.0
107.335,4102.0
107.335,4101.0
107.335,4101.0
107.325,4100.75
107.33,4101.0
107.345,4099.25
107.335,4100.25
107.325,4099.75
107.32,4099.5
107.315,4100.0
107.315,4100.25
107.31,4101.0
107.305,4100.0
107.29,4098.75
107.285,4097.75
107.275,4097.75
107.28,4098.5
107.27,4097.75
107.275,4098.0
107.275,4097.25
107.265,4097.5
107.255,4097.75
107.25,4097.25
107.24,4097.5
107.23,4098.25
107.225,4098.75
107.225,4098.25
107.22,4097.75
107.23,4097.25
107.21,4097.75
107.19,4098.25
107.19,4098.0
107.185,4098.0
107.19,4098.0
107.15,4097.5
107.155,4098.0
107.145,4098.0
107.15,4098.5
107.165,4098.0
107.17,4098.25
107.17,4098.5
107.17,4098.25
107.18,4098.75
107.175,4099.0
107.17,4099.25
107.16,4099.75
107.15,4100.5
107.15,4100.0
107.155,4099.75
107.165,4098.75
107.16,4098.0
107.15,4097.5
107.145,4096.5
107.15,4096.5
107.15,4096.75
107.15,4097.5
107.14,4098.0
107.13,4098.75
107.145,4099.0
107.15,4098.5
107.145,4098.0
107.145,4097.75
107.15,4097.75
107.145,4097.75
107.125,4097.5
107.11,4097.5
107.105,4097.75
107.105,4097.5
107.09,4097.25
107.09,4095.75
107.09,4095.5
107.105,4095.25
107.105,4095.0
107.11,4095.75
107.125,4095.75
107.125,4096.0
107.115,4096.0
107.1,4095.75
107.095,4095.25
107.1,4095.0
107.1,4095.5
107.1,4095.75
107.115,4096.75
107.1,4096.5
107.115,4096.25
107.105,4096.0
107.085,4095.75
107.095,4096.5
107.085,4097.25
107.1,4097.5
107.09,4099.0
107.06,4098.25
107.045,4097.25
107.025,4097.5
107.045,4097.0
107.055,4096.0
107.085,4096.75
107.09,4096.5
107.09,4097.25
107.095,4097.0
107.095,4097.25
107.11,4097.0
107.11,4097.75
107.14,4097.25
107.145,4097.25
107.135,4097.25
107.13,4097.25
107.125,4096.25
107.13,4096.75
107.125,4096.0
107.13,4096.25
107.125,4095.0
107.11,4094.75
107.115,4094.5
107.115,4094.5
107.115,4093.5
107.11,4093.25
107.1,4091.5
107.095,4091.25
107.095,4091.25
107.09,4090.75
107.09,4091.0
107.095,4089.75
107.1,4089.5
107.105,4090.0
107.13,4089.5
107.135,4090.75
107.13,4090.25
107.13,4088.5
107.13,4089.0
107.13,4090.25
107.135,4089.75
107.115,4090.75
107.125,4090.75
107.115,4091.25
107.13,4091.75
107.125,4091.5
107.135,4090.75
107.14,4091.0
107.17,4091.75
107.145,4091.0
107.145,4090.5
107.145,4089.75
107.15,4090.25
107.14,4089.25
107.135,4091.0
107.13,4091.25
107.125,4089.75
107.125,4089.5
107.125,4090.25
107.12,4090.0
107.115,4089.5
107.095,4088.0
107.115,4088.75
107.115,4089.0
107.125,4090.0
107.115,4088.75
107.11,4087.25
107.1,4088.75
107.095,4088.5
107.095,4089.5
107.095,4090.5
107.09,4090.25
107.1,4090.0
107.105,4089.5
107.11,4089.5
107.12,4089.25
107.115,4090.0
107.11,4090.25
107.115,4090.0
107.13,4089.25
107.125,4090.0
107.13,4090.0
107.125,4089.0
107.13,4088.75
107.12,4087.75
107.12,4086.75
107.125,4087.0
107.115,4085.75
107.11,4086.0
107.11,4086.5
107.1,4085.25
107.12,4085.75
107.105,4085.5
107.105,4085.5
107.085,4086.25
107.075,4086.5
107.08,4087.0
107.08,4086.25
107.065,4086.0
107.07,4084.25
107.065,4084.25
107.055,4084.0
107.06,4085.25
107.06,4085.75
107.06,4086.0
107.07,4085.5
107.065,4086.25
107.065,4086.0
107.055,4087.25
107.075,4087.75
107.085,4088.0
107.085,4088.5
107.065,4088.75
107.07,4088.25
107.06,4087.75
107.05,4087.75
107.06,4087.5
107.045,4088.25
107.065,4088.5
107.06,4089.75
107.055,4090.25
107.065,4089.75
107.07,4089.5
107.085,4090.25
107.065,4090.25
107.05,4090.75
107.055,4091.0
107.065,4090.75
107.065,4090.75
107.06,4090.5
107.06,4090.5
107.05,4090.5
107.055,4090.25
107.06,4090.0
107.065,4090.0
107.065,4090.25
107.06,4090.5
107.06,4090.5
107.065,4090.25
107.055,4090.5
107.045,4090.75
107.065,4090.75
107.055,4090.5
107.045,4090.5
107.045,4090.5
107.03,4091.0
107.035,4089.75
107.035,4088.5
107.04,4088.25
107.035,4087.5
107.04,4086.5
107.04,4086.75
107.03,4087.25
107.045,4087.0
107.035,4087.25
107.05,4087.25
107.065,4087.25
107.07,4086.5
107.065,4087.0
107.07,4086.5
107.07,4086.5
107.075,4086.75
107.075,4086.25
107.07,4086.5
107.075,4086.25
107.07,4087.0
107.07,4087.0
107.065,4087.0
107.075,4087.25
107.065,4087.5
107.07,4087.75
107.075,4088.0
107.065,4088.0
107.015,4088.5
107.0,4088.75
107.02,4088.0
107.0,4087.25
107.0,4087.25
106.985,4086.75
106.98,4086.5
106.96,4085.75
106.985,4084.75
106.995,4085.25
106.975,4083.0
106.99,4082.75
107.0,4082.5
107.025,4081.75
107.03,4082.5
107.01,4082.25
107.035,4082.75
107.045,4083.25
107.03,4084.75
107.035,4084.5
107.05,4084.5
107.08,4084.0
107.08,4084.0
107.08,4083.25
107.09,4083.5
107.095,4084.0
107.095,4084.25
107.095,4084.25
107.095,4085.5
107.085,4084.5
107.11,4084.5
107.1,4085.5
107.085,4085.25
107.09,4084.5
107.075,4084.0
107.075,4083.5
107.09,4084.25
107.08,4084.0
107.08,4084.5
107.085,4085.25
107.065,4085.25
107.05,4084.75
107.05,4085.0
107.065,4084.75
107.1,4084.5
107.075,4085.0
107.075,4085.0
107.07,4085.25
107.075,4085.75
107.1,4085.0
107.095,4085.25
107.09,4085.0
107.09,4085.25
107.08,4085.75
107.065,4085.25
107.065,4084.0
107.04,4083.75
107.03,4084.0
107.01,4083.5
107.02,4083.5
107.02,4082.75
107.005,4082.75
107.005,4082.75
107.02,4082.75
107.03,4082.0
107.045,4081.25
107.055,4081.25
107.05,4081.75
107.04,4081.75
107.035,4081.5
107.045,4081.5
107.04,4081.5
107.035,4081.25
107.03,4081.5
107.03,4081.0
107.025,4082.0
107.03,4081.75
107.03,4082.0
107.045,4082.75
107.04,4083.0
107.035,4083.0
107.04,4082.75
107.035,4082.75
107.04,4083.25
107.03,4083.5
107.02,4083.25
107.0,4083.25
107.02,4083.5
107.025,4084.0
107.015,4083.25
107.01,4083.5
107.015,4083.25
107.03,4082.75
107.03,4083.75
107.025,4084.0
107.03,4084.0
107.02,4083.25
107.005,4084.0
107.0,4084.0
106.99,4083.5
106.98,4083.0
106.99,4082.5
106.985,4083.5
106.99,4083.25
106.99,4083.5
106.995,4083.25
106.985,4083.0
106.975,4082.5
106.98,4082.5
106.965,4082.5
106.965,4082.25
106.945,4081.75
106.93,4082.75
106.94,4082.5
106.915,4083.0
106.91,4082.5
106.9,4082.25
106.925,4081.75
106.945,4082.0
106.95,4080.75
106.95,4081.25
106.965,4082.5
106.96,4082.75
106.955,4082.75
106.955,4083.0
106.965,4083.0
106.965,4082.75
106.97,4083.25
106.975,4083.0
106.98,4083.25
106.98,4083.5
106.975,4083.25
106.975,4084.0
106.97,4083.5
106.965,4083.5
106.95,4083.25
106.955,4083.75
106.96,4084.25
106.96,4084.5
106.965,4084.25
106.96,4083.75
106.975,4084.25
106.985,4084.25
106.98,4084.5
106.985,4084.25
107.0,4084.0
106.99,4083.5
106.985,4083.75
106.985,4083.0
106.98,4082.5
106.965,4083.5
106.965,4083.5
106.975,4084.0
106.96,4084.75
106.95,4084.5
106.945,4083.25
106.945,4083.25
106.96,4082.75
106.955,4083.25
106.965,4083.75
106.975,4083.5
106.975,4083.5
106.97,4083.25
106.985,4083.75
107.0,4083.5
107.01,4084.25
107.015,4084.5
107.025,4084.25
107.03,4084.75
107.01,4085.0
107.025,4085.5
107.035,4086.25
107.04,4086.0
107.04,4085.0
107.05,4085.75
107.06,4086.0
107.06,4085.25
107.045,4085.75
107.04,4086.5
107.05,4086.5
107.045,4086.25
107.03,4086.5
107.03,4086.75
107.035,4087.0
107.035,4086.5
107.03,4086.75
107.055,4087.0
107.055,4086.75
107.05,4085.5
107.04,4086.75
107.06,4087.0
107.065,4087.5
107.06,4087.5
107.055,4087.75
107.03,4088.5
107.04,4088.25
107.04,4088.0
107.035,4087.0
107.02,4086.75
107.01,4087.25
107.01,4086.75
107.02,4086.25
107.025,4086.25
107.03,4087.0
107.035,4087.0
107.02,4087.75
107.02,4088.25
107.03,4088.5
107.02,4088.5
107.015,4089.25
107.01,4088.25
107.025,4086.75
107.035,4086.5
107.02,4085.75
107.015,4085.5
107.025,4085.25
106.995,4084.5
107.0,4085.0
107.0,4085.0
106.99,4085.25
106.99,4084.0
106.99,4083.5
106.99,4084.0
106.995,4084.0
106.985,4083.75
106.985,4083.25
106.98,4083.25
106.975,4083.5
106.975,4083.5
106.985,4082.75
106.97,4082.5
106.975,4082.0
106.975,4082.5
106.96,4082.75
106.93,4082.0
106.905,4082.75
106.915,4083.5
106.91,4083.0
106.91,4083.5
106.915,4083.0
106.89,4083.25
106.935,4084.0
106.935,4085.0
106.93,4085.5
106.95,4086.0
106.94,4087.75
106.93,4089.25
106.93,4090.75
106.93,4092.0
106.94,4091.75
106.94,4091.5
106.925,4092.25
106.925,4092.5
106.92,4092.75
106.94,4092.0
106.94,4091.75
106.94,4092.75
106.94,4093.0
106.935,4093.5
106.94,4093.5
106.915,4094.25
106.915,4094.0
106.915,4092.5
106.92,4093.0
106.93,4092.75
106.935,4092.5
106.925,4093.25
106.925,4093.0
106.93,4093.75
106.925,4093.75
106.925,4093.5
106.92,4091.5
106.91,4093.5
106.915,4092.5
106.935,4092.75
106.945,4092.25
106.95,4093.0
106.935,4093.25
106.94,4094.0
106.94,4093.75
106.94,4093.25
106.95,4093.0
106.935,4093.25
106.93,4092.0
106.945,4093.0
106.945,4093.5
106.935,4091.75
106.945,4092.75
106.945,4093.5
106.95,4090.75
106.955,4092.5
106.955,4092.25
106.955,4095.25
106.955,4097.0
106.975,4098.0
106.95,4099.0
106.955,4098.75
106.935,4098.25
106.93,4097.75
106.935,4097.25
106.93,4097.75
106.92,4098.75
106.92,4098.0
106.92,4098.25
106.93,4099.0
106.93,4099.0
106.945,4098.25
106.95,4098.25
106.95,4098.0
106.94,4098.5
106.915,4099.25
106.92,4100.25
106.93,4101.25
106.925,4100.5
106.9,4101.0
106.87,4098.75
106.87,4100.25
106.855,4100.75
106.86,4101.0
106.855,4101.25
106.865,4101.75
106.87,4100.75
106.87,4100.5
106.88,4099.5
106.875,4098.5
106.885,4099.25
106.895,4099.25
106.9,4100.0
106.915,4099.25
106.91,4098.75
106.91,4099.0
106.925,4100.25
106.92,4099.75
106.86,4100.0
106.855,4100.0
106.84,4100.25
106.825,4100.0
106.845,4100.75
106.82,4098.0
106.815,4097.75
106.79,4099.25
106.785,4099.0
106.805,4098.75
106.8,4098.5
106.805,4099.0
106.8,4099.75
106.835,4099.25
106.85,4099.75
106.81,4099.75
106.805,4100.25
106.81,4101.5
106.825,4101.0
106.83,4102.0
106.855,4101.75
106.855,4101.5
106.835,4102.5
106.84,4102.5
106.855,4101.5
106.85,4101.5
106.82,4102.25
106.805,4103.75
106.795,4104.75
106.8,4104.75
106.8,4104.25
106.795,4105.0
106.8,4105.5
106.815,4106.25
106.815,4106.0
106.815,4108.5
106.81,4109.0
106.805,4108.5
106.79,4109.25
106.78,4109.75
106.77,4110.75
106.785,4110.25
106.745,4110.25
106.745,4109.5
106.74,4110.0
106.73,4109.25
106.71,4109.25
106.745,4110.5
106.745,4110.25
106.75,4109.5
106.725,4110.25
106.71,4111.25
106.755,4111.5
106.8,4111.25
106.81,4112.25
106.84,4111.5
106.84,4112.0
106.855,4111.5
106.85,4111.75
106.85,4111.5
106.84,4111.0
106.85,4111.5
106.85,4111.5
106.845,4110.75
106.855,4111.5
106.85,4113.0
106.875,4112.25
106.865,4112.0
106.865,4113.0
106.85,4111.5
106.85,4111.0
106.86,4112.5
106.885,4112.5
106.865,4112.0
106.89,4112.25
106.88,4112.5
106.88,4112.5
106.925,4113.75
106.91,4114.5
106.93,4113.5
106.91,4113.0
106.915,4112.25
106.915,4112.5
106.905,4112.0
106.915,4111.75
106.96,4111.0
106.96,4110.75
106.95,4109.75
106.95,4109.5
106.965,4108.5
106.945,4109.25
106.91,4109.25
106.925,4109.25
106.935,4109.5
106.935,4109.25
106.93,4109.5
106.935,4109.75
106.99,4110.0
106.945,4110.75
106.97,4109.75
106.98,4110.0
106.97,4109.0
106.99,4108.75
106.99,4109.0
106.995,4109.25
106.995,4109.5
107.01,4109.0
107.02,4108.25
106.995,4107.75
106.98,4108.0
106.97,4108.5
106.975,4108.25
106.995,4107.0
107.0,4107.0
106.99,4106.0
107.005,4106.25
107.05,4106.25
107.065,4105.0
107.085,4105.25
107.065,4105.5
107.06,4105.25
107.055,4106.25
107.05,4105.5
107.055,4104.75
107.04,4105.0
107.01,4104.25
107.01,4104.0
107.02,4105.25
107.02,4105.5
107.005,4104.25
107.025,4104.5
107.03,4102.75
107.025,4102.5
107.055,4104.0
107.025,4104.0
106.995,4104.25
106.98,4103.5
106.99,4103.75
107.01,4104.25
106.99,4104.5
107.01,4104.0
107.005,4104.25
107.01,4105.5
107.005,4104.75
107.02,4104.75
107.035,4104.75
107.045,4105.5
107.03,4104.75
107.005,4106.0
107.005,4106.0
107.0,4105.5
107.02,4106.25
107.005,4105.75
106.97,4106.25
106.945,4105.75
106.95,4105.25
106.945,4106.25
106.935,4105.75
106.915,4105.25
106.915,4106.25
106.905,4105.75
106.92,4106.5
106.925,4106.5
106.89,4106.5
106.915,4106.0
106.9,4104.75
106.91,4105.0
106.88,4104.75
106.885,4105.5
106.875,4105.25
106.87,4105.25
106.885,4106.25
106.895,4105.0
106.915,4104.25
106.92,4104.0
106.955,4103.5
106.955,4103.25
106.99,4102.25
106.99,4101.25
107.005,4102.25
107.0,4102.75
106.99,4101.5
106.995,4102.0
107.01,4102.5
107.045,4103.75
107.06,4103.25
107.07,4102.75
107.09,4102.0
107.085,4102.75
107.085,4103.75
107.075,4102.75
